width_substrate_mm,width_imp_line_mm,length_imp_line_mm,substrate_height_mm,patch_height_mm,width_slot_mm,length_slot_mm,patch_width_mm,substrate_length_mm,patch_length_mm,frequency_GHz,S11_dB
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5130000114441,-1.5848448054542
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5139999389648,-1.5647558993293
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5150001049042,-1.5449256004300
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5160000324249,-1.5253556562746
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5169999599457,-1.5060501491589
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5179998874664,-1.4870120123603
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5190000534058,-1.4682459505201
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5199999809265,-1.4497558631755
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5209999084473,-1.4315458646484
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5220000743866,-1.4136201608422
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5230000019073,-1.3959838675825
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5239999294281,-1.3786410239429
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5250000953674,-1.3615947931759
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5260000228882,-1.3448499680985
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5269999504089,-1.3284111199941
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5280001163483,-1.3122817359014
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5290000438690,-1.2964662250945
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5299999713898,-1.2809667617593
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5309998989105,-1.2657869312647
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5320000648499,-1.2509292209183
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5329999923706,-1.2363975463968
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5339999198914,-1.2221920828873
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5350000858307,-1.2083151270379
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5360000133514,-1.1947692387139
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5369999408722,-1.1815535650100
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5380001068115,-1.1686688635161
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5390000343323,-1.1561158696934
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5399999618530,-1.1438924069407
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5409998893738,-1.1319989111501
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5420000553131,-1.1204331485616
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5429999828339,-1.1091929701379
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5439999103546,-1.0982761248109
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5450000762939,-1.0876785286393
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5460000038147,-1.0773973031144
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5469999313354,-1.0674279232496
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5480000972748,-1.0577648836906
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5490000247955,-1.0484047398828
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5499999523163,-1.0393392250172
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5510001182556,-1.0305642001976
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5520000457764,-1.0220713876110
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5529999732971,-1.0138540112954
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5539999008179,-1.0059047896948
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5550000667572,-0.99821419001085
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5559999942780,-0.99077506022253
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5569999217987,-0.98357798752631
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5580000877380,-0.97661258558882
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5590000152588,-0.96987039990979
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5599999427795,-0.96334015838046
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5610001087189,-0.95701218840160
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5620000362396,-0.95087543289184
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5629999637604,-0.94491991556397
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5639998912811,-0.93913255074689
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5650000572205,-0.93350477383071
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5659999847412,-0.92802263012423
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5669999122620,-0.92267542444323
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5680000782013,-0.91745282419578
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5690000057220,-0.91234161169326
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5699999332428,-0.90733051379504
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5710000991821,-0.90240777792166
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5720000267029,-0.89756178177372
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5729999542236,-0.89278266221384
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5739998817444,-0.88805794060481
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5750000476837,-0.88337718803756
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5759999752045,-0.87872802421246
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5769999027252,-0.87410211997674
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5780000686646,-0.86948775610281
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5789999961853,-0.86487602165341
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5799999237061,-0.86025835961608
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5810000896454,-0.85562361338069
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5820000171661,-0.85096388157089
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5829999446869,-0.84627191467775
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5840001106262,-0.84153953101890
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5850000381470,-0.83676037710038
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5859999656677,-0.83192628508454
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5869998931885,-0.82703298146245
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5880000591278,-0.82207509195564
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5889999866486,-0.81704713404411
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5899999141693,-0.81194573723404
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5910000801086,-0.80676626451108
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5920000076294,-0.80150774842984
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5929999351501,-0.79616752974832
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5940001010895,-0.79074330738772
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5950000286102,-0.78523552520386
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5959999561310,-0.77964315324011
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5969998836517,-0.77396768006500
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5980000495911,-0.76821015014674
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5989999771118,-0.76237175622390
44,3,3,1.6,0.035,2,8,42,40,29.3,2.5999999046326,-0.75645681351947
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6010000705719,-0.75046637217280
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6019999980927,-0.74440524090213
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6029999256134,-0.73827809257145
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6040000915527,-0.73208969109274
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6050000190735,-0.72584364277856
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6059999465942,-0.71954918091815
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6070001125336,-0.71321060652628
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6080000400543,-0.70683547988067
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6089999675751,-0.70043136219926
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6099998950958,-0.69400450409999
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6110000610352,-0.68756450855135
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6119999885559,-0.68111838488326
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6129999160767,-0.67467688311476
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6140000820160,-0.66824550802009
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6150000095367,-0.66183701569515
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6159999370575,-0.65545758919507
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6170001029968,-0.64911802160647
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6180000305176,-0.64282712805707
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6189999580383,-0.63659397943231
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6199998855591,-0.63042821878470
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6210000514984,-0.62433892241520
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6219999790192,-0.61833593927844
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6229999065399,-0.61242729973557
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6240000724792,-0.60662201951604
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6250000000000,-0.60092849816016
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6259999275208,-0.59535613732599
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6270000934601,-0.58991187550456
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6280000209808,-0.58460366003497
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6289999485016,-0.57943965817025
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6300001144409,-0.57442578797064
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6310000419617,-0.56956868514572
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6319999694824,-0.56487476039432
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6329998970032,-0.56034922482145
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6340000629425,-0.55599808350015
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6349999904633,-0.55182400345880
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6359999179840,-0.54783238856568
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6370000839233,-0.54402640201429
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6380000114441,-0.54040893011607
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6389999389648,-0.53698210973799
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6400001049042,-0.53374824057300
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6410000324249,-0.53070621736763
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6419999599457,-0.52785850634232
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6429998874664,-0.52520387327975
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6440000534058,-0.52274076338616
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6449999809265,-0.52046813531645
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6459999084473,-0.51838388207841
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6470000743866,-0.51648488184908
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6480000019073,-0.51476808882760
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6489999294281,-0.51322826774028
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6500000953674,-0.51186105417955
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6510000228882,-0.51066101997299
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6519999504089,-0.50962205840020
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6530001163483,-0.50873814928952
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6540000438690,-0.50800025978207
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6549999713898,-0.50740253051379
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6559998989105,-0.50693683062296
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6570000648499,-0.50659317375588
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6579999923706,-0.50636351806278
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6589999198914,-0.50623718845681
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6600000858307,-0.50620548138531
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6610000133514,-0.50625694127526
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6619999408722,-0.50638133639661
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6630001068115,-0.50656768622549
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6640000343323,-0.50680645223858
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6649999618530,-0.50708349942476
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6659998893738,-0.50738892626911
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6670000553131,-0.50771081840048
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6679999828339,-0.50803804560020
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6689999103546,-0.50835853578822
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6700000762939,-0.50866033288290
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6710000038147,-0.50893244792413
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6719999313354,-0.50916307190697
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6730000972748,-0.50934142561353
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6740000247955,-0.50945675005849
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6749999523163,-0.50949771945000
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6760001182556,-0.50945413210383
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6770000457764,-0.50931654947699
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6779999732971,-0.50907481667328
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6789999008179,-0.50871956422143
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6800000667572,-0.50824336374590
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6809999942780,-0.50763703917508
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6819999217987,-0.50689439633673
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6830000877380,-0.50600612088784
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6840000152588,-0.50496928966916
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6849999427795,-0.50377744444858
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6860001087189,-0.50242411134497
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6870000362396,-0.50090789366215
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6879999637604,-0.49922341680128
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6889998912811,-0.49737020396419
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6900000572205,-0.49534428871048
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6909999847412,-0.49314741200932
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6919999122620,-0.49077802208970
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6930000782013,-0.48823823498327
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6940000057220,-0.48552931244667
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6949999332428,-0.48265327107675
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6960000991821,-0.47961337147942
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6970000267029,-0.47641470916338
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6979999542236,-0.47306240718991
44,3,3,1.6,0.035,2,8,42,40,29.3,2.6989998817444,-0.46956165819471
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7000000476837,-0.46591959592618
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7009999752045,-0.46214222212751
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7019999027252,-0.45824014207190
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7030000686646,-0.45421903908591
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7039999961853,-0.45009075472801
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7049999237061,-0.44586332760799
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7060000896454,-0.44154851080288
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7070000171661,-0.43715628525040
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7079999446869,-0.43269985073666
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7090001106262,-0.42818968946442
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7100000381470,-0.42363892529825
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7109999656677,-0.41905848200122
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7119998931885,-0.41446405778763
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7130000591278,-0.40986678201585
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7139999866486,-0.40528020386075
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7149999141693,-0.40071916889326
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7160000801086,-0.39619484755067
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7170000076294,-0.39172236447462
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7179999351501,-0.38731429537863
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7190001010895,-0.38298504671563
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7200000286102,-0.37874593481044
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7209999561310,-0.37461121350022
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7219998836517,-0.37059263386500
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7230000495911,-0.36670345855468
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7239999771118,-0.36295503196509
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7249999046326,-0.35935865835484
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7260000705719,-0.35592512159732
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7269999980927,-0.35266626480682
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7279999256134,-0.34959029651868
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7290000915527,-0.34670622173602
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7300000190735,-0.34402493707068
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7309999465942,-0.34155194417229
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7320001125336,-0.33929501925002
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7330000400543,-0.33726177374156
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7339999675751,-0.33545581451199
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7349998950958,-0.33388250312097
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7360000610352,-0.33254725691699
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7369999885559,-0.33145079705438
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7379999160767,-0.33059596321030
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7390000820160,-0.32998492941343
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7400000095367,-0.32961635623336
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7409999370575,-0.32949062319119
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7420001029968,-0.32960535576096
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7430000305176,-0.32995840066853
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7439999580383,-0.33054658739301
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7449998855591,-0.33136317969091
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7460000514984,-0.33240429953087
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7469999790192,-0.33366312598335
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7479999065399,-0.33513266750099
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7490000724792,-0.33680432086087
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7500000000000,-0.33866748094821
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7509999275208,-0.34071344641644
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7520000934601,-0.34293122863847
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7530000209808,-0.34530826762667
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7539999485016,-0.34783284420465
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7550001144409,-0.35049012275517
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7560000419617,-0.35326696334537
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7569999694824,-0.35614877555450
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7579998970032,-0.35911945710107
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7590000629425,-0.36216456517227
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7599999904633,-0.36526573577151
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7609999179840,-0.36840711901877
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7620000839233,-0.37157222363092
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7630000114441,-0.37474178908318
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7639999389648,-0.37789932374673
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7650001049042,-0.38102633598843
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7660000324249,-0.38410554507171
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7669999599457,-0.38711725106764
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7679998874664,-0.39004540909736
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7690000534058,-0.39287061782175
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7699999809265,-0.39557626893572
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7709999084473,-0.39814404810928
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7720000743866,-0.40055835461139
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7730000019073,-0.40280186625018
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7739999294281,-0.40485854917077
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7750000953674,-0.40671409054501
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7760000228882,-0.40835251769530
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7769999504089,-0.40976107601341
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7780001163483,-0.41092679533325
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7790000438690,-0.41183759578058
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7799999713898,-0.41248266959285
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7809998989105,-0.41285191981195
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7820000648499,-0.41293708108992
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7829999923706,-0.41272971169634
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7839999198914,-0.41222442584487
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7850000858307,-0.41141676826766
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7860000133514,-0.41030259002339
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7869999408722,-0.40887948831437
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7880001068115,-0.40714548082767
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7890000343323,-0.40510327141070
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7899999618530,-0.40275402109892
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7909998893738,-0.40010068230806
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7920000553131,-0.39714901175745
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7929999828339,-0.39390434217837
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7939999103546,-0.39037587140222
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7950000762939,-0.38657061122790
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7960000038147,-0.38250137400787
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7969999313354,-0.37817816984080
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7980000972748,-0.37361491630575
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7990000247955,-0.36882640509594
44,3,3,1.6,0.035,2,8,42,40,29.3,2.7999999523163,-0.36382750528375
44,3,9,1.6,0.035,1,8,42,40,29.3,1.7999999523163,-0.031281318121951
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8009999990463,-0.037091135949527
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8020000457764,-0.042898853461192
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8029999732971,-0.048677077252660
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8040000200272,-0.054397983454476
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8049999475479,-0.060036645290018
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8059999942780,-0.065565532980644
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8070000410080,-0.070961210981850
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8079999685287,-0.076198829886725
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8090000152588,-0.081256523259617
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8099999427795,-0.086111653960097
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8109999895096,-0.090744893000407
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8120000362396,-0.095135379246018
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8129999637604,-0.099266753732242
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8140000104904,-0.10312187099761
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8150000572205,-0.10668743861275
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8159999847412,-0.10994868599506
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8170000314713,-0.11289627889034
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8179999589920,-0.11551814962027
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8190000057220,-0.11780863574032
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8200000524521,-0.11976019042838
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8209999799728,-0.12136968971578
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8220000267029,-0.12263329275885
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8229999542236,-0.12355117226543
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8240000009537,-0.12412363190660
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8250000476837,-0.12435341272664
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8259999752045,-0.12424550253200
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8270000219345,-0.12380512920102
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8279999494553,-0.12304015677884
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8289999961853,-0.12195956745897
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8300000429153,-0.12057401915738
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8309999704361,-0.11889526443891
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8320000171661,-0.11693635349307
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8329999446869,-0.11471140322402
44,3,9,1.6,0.035,1,8,42,40,29.3,1.8339999914169,-0.11223674595728
